"Gene_name"	"replicate1_timepoint1"	"replicate1_timepoint2"	"replicate1_timepoint3"	"replicate1_timepoint4"	"replicate2_timepoint1"	"replicate2_timepoint2"	"replicate2_timepoint3"	"replicate2_timepoint4"	"replicate3_timepoint1"	"replicate3_timepoint2"	"replicate3_timepoint3"	"replicate3_timepoint4"
VNG2546G	1166.483822	1291.728942	797.7207561	275.7822184	1188.925025	1307.776554	1158.534671	268.6739118	1215.870261	1118.082908	563.918221	225.9031118
VNG2547G	2999.463384	3654.036663	1598.076428	864.1431707	3246.505564	3281.94761	1801.885811	833.8820196	3314.227001	3437.29284	1308.172317	717.9802198
VNG2549C	1266.481438	2378.881938	581.4380848	350.9084377	992.2586701	2643.103053	506.3039443	358.9234497	1201.42019	2155.610406	420.7837088	398.8472523
VNG2551G	308.8298475	611.6078771	142.2854528	74.9345708	238.2794177	659.2653497	149.1100299	90.69411693	314.8051184	487.2619985	102.7574232	97.91893124
VNG2552G	226.2736759	446.2511547	168.854187	81.83391748	180.8726185	482.3657031	134.5341057	102.8459431	224.1825303	362.9577951	112.7382767	104.5388026
VNG2553G	345.1080525	345.2640655	171.7086791	113.4559231	310.6559324	297.8535717	219.4765609	118.1098222	283.2213918	267.4701615	135.8757097	94.05733959
VNG2554H	164.0658565	139.9172266	93.53951063	71.10160043	133.7660823	138.2330572	139.8953652	93.50978396	138.7206817	126.6619227	76.67110165	76.95600512
VNG2555C	2327.386381	2305.550664	1390.796386	1334.640284	2449.814555	2227.074718	1256.210117	1026.977501	2312.424221	2314.756462	1184.772674	1340.248132
VNG2556H	138.2525183	298.1431813	207.9387713	63.43565968	121.4057667	298.6994033	228.0210682	73.65192176	119.3163006	235.7719348	206.4221967	63.16460635
VNG2558G	170.9261581	573.0631865	226.8223345	100.8071208	110.6934932	604.1654597	298.7226779	124.4821213	134.1792308	359.2902317	127.4827193	123.019277
VNG2560G	117.5553373	429.2914908	142.2854528	82.79216007	71.96450424	433.1866346	190.9948698	77.9495188	68.32819292	221.7566031	86.19827996	71.43944561
VNG2562H	442.5475903	1485.126926	750.9510008	354.9330566	270.0042277	1567.446869	569.6338222	327.9511124	298.9100403	928.8104386	317.1189352	341.7508614
VNG2563H	144.6477147	168.1512125	94.41781589	70.52665488	116.1869668	175.3288164	37.69635588	65.94588568	133.7663716	164.6474011	44.0064903	88.2649521
VNG2565G	200.4603378	212.7666918	260.8566634	137.6036364	191.4475552	202.1537628	238.0734298	142.1170885	172.987993	202.8948483	279.6907347	128.5358365
VNG2566H	43.13850656	67.64593189	361.8617688	234.7694354	54.66006238	82.5290018	159.1623915	256.2256996	57.80028404	66.01614173	300.7866295	278.3104271
VNG2567C	170.4610529	208.7194992	229.8964029	243.3936187	174.1431133	186.3246278	230.0315405	213.2497292	169.2722604	191.892158	228.6522795	212.387541
VNG2569H	12.79039278	16.18877002	84.53688167	66.31038746	15.3817261	18.72912925	30.82724214	66.98323669	14.45007101	20.95750531	48.54324187	63.16460635
VNG2570G	363.9448128	313.0792489	133.5024001	34.8800304	325.9003217	289.0327559	109.4032017	37.93740839	341.8473942	319.601956	104.3452863	49.64903556
VNG2573G	323.9457663	711.5349873	3599.075396	18037.57528	356.526437	606.3404554	5429.280483	22210.4261	352.5817327	595.3241353	10661.13937	19985.39178
VNG2574G	19226.75098	26562.68804	19178.45417	19252.24359	19955.18021	25265.83703	27934.17248	19700.48124	19314.37777	22615.113	29323.74749	19988.42589
VNG2575G	367.0842728	404.8156123	161.6081686	215.029638	345.402153	330.3576734	319.1624798	219.6220283	339.5766687	393.8701155	261.5437284	198.8719702
VNG2576H	51.85922892	41.7246275	21.9576316	48.48707523	45.73316777	44.70824402	41.04714307	79.72783482	43.55664262	54.227545	36.97452535	52.40731531
VNG2577C	174.8795522	152.0588042	76.85171061	180.3412561	158.4867135	155.1496901	132.1885546	181.8328129	151.3128864	142.7730049	115.4603276	162.4626775
VNG2579G	10.11603793	8.479831918	38.42585531	58.26114968	8.240210409	11.72080992	17.25655403	51.57116453	8.257183435	7.728080084	30.62307314	59.57884267
VNG2580C	66.97514766	74.29489101	176.9785107	102.340309	60.56554651	94.37064481	146.5969395	109.3664351	66.67675623	85.13986533	133.6073339	112.261986
VNG2581H	189.995471	150.0352079	256.6847134	116.1390023	241.0261545	255.8036557	141.23568	112.3302952	230.3754178	248.4774224	156.9716046	184.5289155
VNG2582H	668.0073321	537.5057095	236.922845	197.0146772	613.2089913	498.9198367	314.6389171	192.502709	583.7828688	509.7913167	257.9143271	214.0425089
VNG2584C	1746.237444	1326.708248	690.1283613	1107.920087	1757.362207	1431.630473	865.3407916	787.2012241	1457.599306	1215.01137	903.267239	883.201177
VNG2585H	506.9646594	447.4074954	203.1080923	407.0614537	445.6580463	468.2282313	416.5028476	392.859647	469.8337374	384.0462848	372.0136293	339.5442376
VNG2586C	73.13779145	38.73741399	58.40730006	16.29012409	66.74570431	40.4790858	15.24608171	22.67352923	63.16745328	47.28537136	26.08632157	30.06524931
VNG2587C	171.9726448	151.2879103	224.8461476	204.2973209	180.1859343	147.8997045	115.2670793	184.5002869	209.7324592	165.0403543	121.3581047	225.3514558
VNG2589C	57.20793862	77.47482797	271.8354792	125.9130768	69.35510428	86.51649383	173.403237	143.1544395	87.73257399	84.22297447	222.3008273	147.0163108
VNG2591C	268.2494195	205.1541154	113.5209554	66.88533302	253.6611438	196.3537744	121.9686537	71.13264073	255.3533977	204.72863	110.4699009	70.88778966
VNG2593H	253.598606	271.9327917	186.8594449	371.6064777	210.6747128	267.1619663	273.591774	340.1029385	189.7087894	178.2697796	181.4700631	322.4429032
VNG2594C	29.0690745	27.27036855	36.44966846	49.06202078	28.97807327	28.63744279	58.30369709	58.6844286	28.90014202	30.78133593	41.05760177	56.54473494
VNG2595G	257.4357238	174.8965333	134.3807054	218.0960143	223.7217126	152.6121951	99.51837952	166.7171267	209.9388888	153.2517576	80.98101565	193.3554107
VNG2596G	164.0658565	128.4501812	106.4945133	141.0533098	172.3577344	136.5413939	96.83774977	128.1869463	145.9457172	109.7649341	97.5401589	150.3262466
VNG2597C	116.9739558	88.36370305	63.67713165	116.9055964	105.0626827	105.6081224	69.52883418	148.3411945	104.6598	77.41178525	54.6678565	142.8788912
VNG2598G	173.4842366	121.2230517	51.16128163	98.31569008	147.2250926	110.8039453	65.84296827	95.73267898	156.6800557	95.35664917	53.07999345	107.8487384
VNG2599H	172.9028552	134.6173317	74.65594745	80.87567488	184.0313658	150.6788657	68.69113738	65.05672767	151.9321752	152.8588044	71.90751249	73.92189739
VNG2600G	587.195305	629.8202433	416.9754241	529.1415601	581.3468444	558.2488848	509.4871921	412.2729302	650.8724842	575.2835208	416.7006323	570.136425
VNG2602G	239.0640687	257.9603414	217.1609766	87.200076	234.2966493	218.7078964	154.8063681	81.06157183	232.6461433	228.4368079	132.9268212	104.2629747
VNG2603H	591.0324228	725.2183524	1319.434083	1823.535655	590.8230863	869.2732635	761.9690069	1436.879343	563.3463398	724.0818085	864.9316881	1440.097859
VNG2604Gm	5459.172192	10183.02543	4363.420552	919.9128897	4554.364293	9413.381195	7963.815913	985.3352671	6950.277727	9094.378446	4615.917892	1482.575367
VNG2606G	3229.574177	4769.423645	2140.429929	347.6504129	2619.150878	5455.493268	4463.416076	598.4033401	3855.072516	5050.627796	2651.958134	727.9100269
VNG2607C	187.7862213	153.3115066	186.6398686	188.5821424	178.1258817	151.0413649	299.3928354	219.3256423	144.7071397	112.6465911	209.8247604	163.8418173
VNG2608C	154.9963053	118.2358382	122.962737	59.41104079	142.1436296	136.0580615	94.49219874	72.61457075	146.3585764	128.2337356	85.97144238	70.06030573
VNG2608a	34.18523162	36.32837083	27.4470395	19.93144594	31.31279955	25.73744858	41.38222179	21.48798522	34.06088167	34.05594613	48.77007945	16.54967852
VNG2610C	804.0506008	899.6330771	1009.392325	1640.894617	749.8591472	861.4191125	1037.403714	1300.689974	665.941844	738.4900934	1087.913028	1378.864049
VNG2611G	127.6713752	198.0233476	452.1076347	881.7748345	130.8820087	219.432895	806.5344765	1274.31162	125.5091882	236.0339036	764.2158031	770.1117071
VNG2612G	2244.713933	2037.086895	713.6230271	590.8523831	2029.563824	1776.246452	794.9742607	548.4622986	1856.834125	1587.531027	614.9566762	483.8022687
VNG2613H	328.0154367	272.9927707	76.63213429	61.71082302	273.1629751	199.737101	95.16235618	47.86633949	262.1655741	213.2426166	76.89793923	43.30499213
VNG2614H	677.5419885	477.472354	77.94959219	51.17015449	698.3578322	468.5907306	93.8220413	44.01332145	620.1144759	461.1961013	59.65828324	41.09836832
VNG2615C	945.6751318	791.8043053	754.2446456	1447.521262	942.1307234	791.094253	763.8119398	1171.762063	914.2766358	731.5479198	560.9693325	1337.76568
VNG2616G	3453.173499	6416.052825	9525.659742	3654.353954	3729.519231	6762.544824	14000.59411	3828.418001	3792.111492	5137.077505	10047.99739	3350.482416
VNG2617G	447.8963	637.8182666	692.7632771	635.6981365	438.1045201	592.3238167	1069.571271	721.6999174	481.3937942	572.0089106	787.8069113	638.5417629
VNG2619H	456.500746	1313.41033	5828.653309	14141.93584	499.2194139	1470.659562	6194.097659	12769.93913	529.2854582	1268.976947	8081.315584	13206.0918
VNG2620G	2983.184702	2674.230629	1456.010552	3212.220822	2906.596885	2533.024106	1598.995647	2582.411245	2405.523964	2273.889326	1813.112768	2412.6673
VNG2622H	279.2956678	227.6063976	149.3118949	222.6955787	269.5922172	256.1661549	155.3089862	335.6571484	286.111406	257.5153465	151.7543402	249.6243177
VNG2624G	270.1098403	329.7498275	242.8514055	669.0449787	246.7943017	480.6740398	302.5760832	590.6973041	232.6461433	178.0078107	360.8985879	593.3059749
VNG2625C	124.6481915	146.2771006	192.5684292	98.5073386	126.2125561	115.1539366	129.6754642	94.54713497	128.8120616	139.2364259	125.6680187	111.986158
VNG2626H	10.81369572	13.20155651	495.364169	1900.961657	17.02976818	25.61661549	140.5655226	1937.178916	19.61081066	19.38569241	642.8576984	1922.520988
VNG2627C	291.9697843	300.359501	1033.54572	9065.358231	278.9311223	347.9993048	1032.545072	11231.2512	300.1486178	301.00217	2641.523606	8492.467532
VNG2628H	283.3653383	152.6369745	94.63739221	100.6154723	251.4637543	174.1204855	93.8220413	85.80374788	227.278974	181.282421	115.4603276	119.1576853
VNG2629G	219.8784795	181.352769	147.3357081	117.863839	198.451734	186.0829616	183.1205199	132.6327364	164.7308095	188.4865634	176.7064739	124.1225889
VNG2631H	38.13862575	42.11007441	132.1849422	127.6379134	44.08512569	55.5832223	89.96863603	135.5965964	38.60233256	51.0839192	106.6136621	114.7444377
VNG2632G	54.30103117	44.71184102	154.5817265	50.97850597	53.56136766	56.79155322	42.21991859	50.83019952	66.26389706	55.14443585	51.03845524	71.16361763
VNG2633H	4.302223027	4.336277685	8.783052641	4.024618892	4.394778885	4.34999131	6.869113738	7.261457075	3.096443788	7.073158043	5.444101892	7.447355334
VNG2634H	47.0919007	68.8022726	166.6584239	64.39390228	45.73316777	68.14986386	106.8901113	56.60972658	53.25883315	74.92308149	86.19827996	78.88680094
VNG2636G	1475.429946	1309.941308	1087.78107	1234.791406	1433.659274	1296.65991	1047.120997	1203.178979	1336.631568	1191.303193	895.1010861	1082.900631
VNG2637H	67.78908174	69.57316641	109.788158	50.02026338	64.68565171	68.39153004	64.50265339	67.13142969	70.39248878	75.97095676	44.0064903	64.26791825
VNG2638G	499.8718052	362.8982614	480.2134032	361.4491062	461.0397724	393.6742136	328.3771446	304.9811971	412.239883	392.429287	330.0486772	303.9624288
VNG2639G	1138.344958	1150.751736	434.9806821	339.9844721	1119.432584	1021.522959	536.9636471	329.5812354	1019.555725	978.4535293	399.9146515	305.8932246
VNG2640G	301.2718882	254.6840427	267.6635292	478.7379997	286.8966591	267.7661318	413.8222179	567.2828098	276.2027859	266.6842551	403.0903776	495.6628717
VNG2641H	200.4603378	233.0026543	343.8565109	570.1543431	215.7561759	258.4619837	425.549973	473.3284469	215.0996285	261.0519255	491.5570334	546.9668751
VNG2642H	1284.62054	878.0480504	912.5591694	952.3014893	1099.106732	954.3397602	776.7124705	862.4832689	831.911231	955.7932266	738.3563191	753.0103726
VNG2643H	1093.34603	1004.570997	647.9697086	530.6747482	1083.587669	907.8190198	548.6914023	435.5392315	1097.379678	965.6170573	523.9948071	523.7973251
VNG2644C	252.6683956	315.8737389	468.3562821	272.5241936	236.9060493	256.286988	616.5448428	248.3714706	251.0183764	279.1277739	610.8735998	204.3885297
VNG2644a	249.0638304	159.5750188	122.7431607	28.17233225	234.4339861	172.4288222	157.8220766	30.23137231	215.3060581	106.3593395	77.35161439	31.99604514
VNG2645H	94.76518288	112.3577729	319.9226925	241.8604306	93.11437762	128.3247436	275.7697857	201.2460961	94.75117991	114.6113572	366.1158523	177.6332161
VNG2646C	176.1585915	129.0283516	73.55806587	84.32534822	151.8945452	127.3580789	82.93198294	81.20976483	144.9135693	127.1858604	68.95862397	90.74740388
VNG2647G	1048.579656	1253.569698	2078.94856	2463.641708	1081.115606	1364.568107	1735.707764	2137.091275	1039.579394	1287.052795	1941.956512	2319.713272
VNG2648G	13118.40822	14065.72847	3319.335169	3851.943577	12318.1532	10713.6661	7300.19251	3374.502838	14430.4602	11777.46306	5060.292709	3561.490817
VNG2649G	56345.05222	54019.13108	19672.72046	19162.55209	56370.18071	47114.15171	29221.54492	17167.27007	62037.87058	56885.08765	24314.03956	18675.2089
VNG2650G	19.76697066	17.34511074	101.6638343	345.7339277	21.28721022	25.73744858	35.01572613	410.3464212	29.10657161	26.45885046	63.51452208	461.4602027
VNG2652H	7501.44909	10914.12185	5148.845035	21359.994	9399.882687	10879.8116	16621.41231	18446.76844	12218.15433	14175.78758	17023.93345	16220.06409
VNG2653C	16.74378691	25.43949575	115.0579896	29.51387188	23.07258915	34.07493193	56.12568542	27.56389828	27.04227575	42.83190148	100.9427226	39.44340047
VNG2654Gm	26212.9798	25348.2412	7248.214192	7723.243654	27836.80413	21654.37757	10682.14202	6771.975591	29055.99636	26216.79127	9023.598886	6913.352374
VNG2656H	138.2525183	71.69312439	265.4677661	233.0445987	147.3624295	110.441446	44.90054834	183.6111289	109.8205397	82.12722394	79.84682775	211.5600571
VNG2657G	7971.902992	7174.515973	2577.167221	2195.52543	8189.121104	6582.866016	2650.137588	2062.698388	7840.195671	8149.718894	2030.876843	2674.703877
VNG2658G	3401.546822	2964.953958	853.932293	988.5230594	3471.051298	2742.790354	1127.37235	843.3663717	3312.781994	3411.095958	934.5708248	1052.007898
VNG2661G	967.6513521	1000.81289	337.9279504	766.0191292	950.6456075	879.0607439	657.0893678	867.6700239	1147.129209	1083.110071	443.2406291	753.8378566
VNG2662G	3100.972592	3575.790941	1524.737939	3526.524392	3392.494625	2914.131679	2353.760461	3557.965774	3770.642815	3671.100009	1725.553462	3337.518501
VNG2664Gm	8095.853526	9695.627819	3745.093646	8829.822201	8646.864793	7964.350756	6169.804452	8429.069734	9679.070422	9764.232709	4774.704197	7999.287112
VNG2665G	5343.826104	6286.157218	2874.912706	6155.367123	6017.276314	5570.405539	4336.75632	5837.470523	6333.259694	6555.900615	3488.08145	5435.190254
VNG2666G	5183.713642	5852.04764	3061.332998	5505.103699	5665.83134	5180.597984	3634.933943	4626.437315	5462.539701	5871.114129	3116.748333	4650.459664
VNG2668G	930.9080419	1029.239599	733.8240482	961.5006182	1105.149553	998.4438388	616.7123822	657.6805408	1067.034529	1179.907549	629.2474437	768.4567393
VNG2669G	329.5270286	284.3634544	142.7246054	89.49985822	321.6428796	245.1703436	133.0262514	76.76397479	247.9219326	258.956175	112.7382767	85.50667235
VNG2673H	16.16240542	36.81017946	116.8146001	47.1455356	17.71645238	40.84158508	83.60214037	48.16272549	21.8815361	42.04599503	103.2110984	58.47553077
VNG2674H	85.92818423	161.0204447	644.2369112	415.30234	97.37181967	168.5621633	483.1835127	376.1138379	103.4212225	183.5091559	541.0076255	524.6248091
VNG2675C	151.9731215	176.5346826	169.0737633	99.08228416	172.6324081	186.2037947	94.6597381	78.69048381	184.5480498	207.2173338	96.85964617	125.7775567
VNG2677H	1227.877707	1025.9633	774.006514	595.8352446	1276.408592	1026.114617	532.4400844	521.6393654	1210.915951	1269.500884	596.8096699	601.5808142
VNG2678H	1192.413436	1290.765324	1133.892096	1693.59796	1287.944887	1260.530815	1117.319988	1243.19109	1209.264514	1191.172208	1194.753528	1416.376653
VNG2679G	218437.4674	388001.8402	371070.7995	177677.725	279413.4493	340522.8781	461666.0977	156762.7064	337473.977	344570.2039	475680.8981	195021.6875
VNG6001H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6003H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6005H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6007H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6008H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6009H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6010G	0	0	0	0	0	0	0	0	0	0	0	0
VNG6011H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6012H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6013G	0	0	0	0	0	0	0	0	0	0	0	0
VNG6015H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6016H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6017H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6019G	0	0	0	0	0	0	0	0	0	0	0	0
VNG6020G	0	0	0	0	0	0	0	0	0	0	0	0
VNG6021G	0	0	0	0	0	0	0	0	0	0	0	0
VNG6022G	0	0	0	0	0	0	0	0	0	0	0	0
VNG6023G	0	0	0	0	0	0	0	0	0	0	0	0
VNG6024G	0	0	0	0	0	0	0	0	0	0	0	0
VNG6025G	0	0	0	0	0	0	0	0	0	0	0	0
VNG6026G	0	0	0	0	0	0	0	0	0	0	0	0
VNG6027G	0	0	0	0	0	0	0	0	0	0	0	0
VNG6028G	0	0	0	0	0	0	0	0	0	0	0	0
VNG6029G	0	0	0	0	0	0	0	0	0	0	0	0
VNG6031G	0	0	0	0	0	0	0	0	0	0	0	0
VNG6032G	0	0	0	0	0	0	0	0	0	0	0	0
VNG6033G	0	0	0	0	0	0	0	0	0	0	0	0
VNG6034G	0	0	0	0	0	0	0	0	0	0	0	0
VNG6035G	0	0	0	0	0	0	0	0	0	0	0	0
VNG6036H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6037G	0	0	0	0	0	0	0	0	0	0	0	0
VNG6038H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6039H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6040H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6042H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6043H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6045H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6046H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6047H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6048H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6050G	0	0	0	0	0	0	0	0	0	0	0	0
VNG6051H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6052H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6053G	0	0	0	0	0	0	0	0	0	0	0	0
VNG6055G	0	0	0	0	0	0	0	0	0	0	0	0
VNG6057C	0	0	0	0	0	0	0	0	0	0	0	0
VNG6059C	0	0	0	0	0	0	0	0	0	0	0	0
VNG6060C	0	0	0	0	0	0	0	0	0	0	0	0
VNG6061H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6062H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6064G	0	0	0	0	0	0	0	0	0	0	0	0
VNG6065G	0	0	0	0	0	0	0	0	0	0	0	0
VNG6066C	0	0	0	0	0	0	0	0	0	0	0	0
VNG6068C	0	0	0	0	0	0	0	0	0	0	0	0
VNG6070H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6071C	0	0	0	0	0	0	0	0	0	0	0	0
VNG6072C	0	0	0	0	0	0	0	0	0	0	0	0
VNG6073G	0	0	0	0	0	0	0	0	0	0	0	0
VNG6074G	0	0	0	0	0	0	0	0	0	0	0	0
VNG6075G	0	0	0	0	0	0	0	0	0	0	0	0
VNG6076H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6077H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6078H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6079H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6080H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6081G	0	0	0	0	0	0	0	0	0	0	0	0
VNG6082H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6083H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6084H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6085H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6086G	0	0	0	0	0	0	0	0	0	0	0	0
VNG6087C	0	0	0	0	0	0	0	0	0	0	0	0
VNG6088C	0	0	0	0	0	0	0	0	0	0	0	0
VNG6090C	0	0	0	0	0	0	0	0	0	0	0	0
VNG6091G	0	0	0	0	0	0	0	0	0	0	0	0
VNG6093H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6094H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6095C	0	0	0	0	0	0	0	0	0	0	0	0
VNG6097C	0	0	0	0	0	0	0	0	0	0	0	0
VNG6098H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6099H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6101H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6102H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6103H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6105H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6106H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6109H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6111H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6112H	0	0	0.219576316	0	0	0	0	0	0	0	0	0
VNG6113H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6115H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6116H	0	0	0.219576316	0	0	0	0	0	0	0	0	0
VNG6117H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6119H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6120H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6121H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6123G	0	0	0	0	0	0	0	0	0	0	0	0
VNG6125H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6126H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6127H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6128H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6129C	0	0	0	0	0	0	0	0	0	0	0	0
VNG6130G	0	0	0	0	0	0	0	0	0	0	0	0
VNG6131H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6132G	0	0	0	0	0	0	0	0	0	0	0	0
VNG6133H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6134H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6135C	0	0	0	0	0	0	0	0	0	0	0	0
VNG6136H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6139G	0	0	0	0	0	0	0	0	0	0	0	0
VNG6140G	0	0	0	0	0	0	0	0	0	0	0	0
VNG6141H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6142C	9.418380139	9.539810907	75.75382903	18.78155483	11.53629457	12.08330919	12.23037324	16.15303717	14.03721184	11.91958115	20.64221967	28.96193741
VNG6143H	31.27832417	39.02649917	583.633848	106.7482249	52.73734662	70.20402642	70.53407034	120.1845242	53.87812191	71.25551806	134.0610091	192.2520988
VNG6144G	22.09249662	22.45228224	509.1974769	85.28359081	43.81045201	51.83739645	31.16232086	85.06278287	39.84091007	56.84723316	81.43469081	188.6663351
VNG6145H	5.697538603	6.84168257	140.0896896	22.6145252	7.965536729	13.04997393	10.55497965	17.19038818	11.14719764	13.22942523	28.12785978	40.2708844
VNG6146H	0	0	0	0	0	0	0	0	0	0	0	0
VNG6147H	3.023183748	5.396256675	11.85712107	2.491430743	3.982768364	3.987492034	4.691102065	2.815667029	3.302873374	5.239376328	7.93931526	5.240731531
VNG6148H	26.85982484	58.87701479	221.1133502	44.27080782	40.78904152	64.88737038	42.05237923	40.90126842	42.3180651	64.57531324	87.10563028	100.953039
VNG6149H	36.51075758	58.10612098	551.7952822	71.48489747	91.46633554	89.65815423	35.01572613	90.39773093	77.61752429	107.0142615	147.8981014	255.4167051
VNG6150G	23.83664109	32.95571041	241.9731003	62.09412005	37.21828368	39.75408725	40.20944627	54.23863856	33.85445208	52.13179446	72.36118765	98.47058719
VNG6152H	7.790511967	10.9852368	223.3091134	24.33936187	15.65639978	20.66245872	13.90576684	32.30607433	15.48221894	19.51667682	44.91384061	76.12852119
VNG6153G	389.6418747	447.1184102	600.7608007	248.5681287	417.0919835	403.5825271	453.026428	213.2497292	398.8219599	424.2584982	556.2057433	247.9693498
VNG6155H	184.4142087	201.2996463	348.9067662	117.6721905	251.1890806	240.0953537	179.6021933	103.7351011	216.9574947	252.7999078	288.0837251	134.328224
VNG6156H	29.0690745	38.25560536	175.2219002	153.5104635	42.16240993	44.58741093	59.14139389	98.84473202	42.3180651	47.67832459	92.09605701	143.1547192
VNG6157H	1.279039278	2.312681432	38.86500794	12.07385668	7.278852528	5.799988413	4.188483987	12.74459813	4.954310061	5.763313961	26.08632157	23.99703385
VNG6158H	1.395315576	2.312681432	53.3570448	9.199128897	6.317494647	6.766653149	3.18324783	6.372299065	6.812176334	8.513986533	11.34187894	28.68610943
VNG6159H	125.5784019	208.0449672	458.2557716	988.7147079	119.6203878	184.8746307	317.8221649	722.2926894	183.1030427	229.0917299	640.8161602	838.241217
VNG6160H	4.534775623	6.167150486	44.13483952	16.29012409	6.592168327	7.854150977	6.534035019	9.7807381	7.018605919	10.74072147	14.06392989	26.47948563
VNG6161H	0.58138149	1.734511074	13.17457896	1.533188149	2.060052602	1.570830195	0.670157438	2.371088024	1.032147929	2.619688164	4.083076419	5.240731531
VNG6162H	10.23231423	27.94490064	294.2322635	177.2748798	21.5618839	34.79993048	170.8901467	174.5713558	26.01012782	48.20226222	444.374817	246.5902099
VNG6163H	1.046486682	1.156340716	23.2750895	3.066376299	3.708094684	3.383326575	2.178011673	4.149404043	3.096443788	1.833781715	5.670939471	10.75729104
VNG6164G	7.325406775	7.130767749	261.2958161	27.98068373	22.2485681	30.69160535	13.90576684	45.05067246	26.62941658	26.85180368	56.02888197	123.8467609
VNG6165H	44.65009844	40.08647816	153.0446923	48.67872375	58.09348338	34.19576502	31.16232086	48.7554975	57.80028404	55.66837349	63.74135966	89.368264
VNG6166H	5.116157113	8.287108465	103.6400212	65.92709043	8.652220929	14.49997103	15.74869979	55.27598957	10.32147929	14.14631609	28.58153493	81.92090867
VNG6168H	3.255736344	3.469022148	47.20890795	23.5727678	3.982768364	6.887486241	8.209428614	21.04340622	5.367169233	8.906939758	18.37384389	29.23776538
VNG6170H	0.930210384	2.312681432	104.2987501	10.92396556	7.690863048	10.39164591	1.842932954	14.81930015	8.257183435	9.954815023	16.55914326	35.85763679
VNG6171H	103.9510104	82.38927602	173.2457133	122.655052	124.2898403	104.3997914	43.22515474	95.88087199	105.0726592	116.3141545	78.71263986	176.2540762
VNG6173C	689.9835524	888.3587551	1650.99432	3698.624762	902.1657029	895.8565437	732.4820796	3151.324177	901.0651423	1058.223034	1223.335063	3940.754283
VNG6175G	72.32385737	113.7068371	267.2243766	182.4493898	102.5906196	127.7205782	114.2618432	159.9002486	96.81547577	126.3999539	171.0355344	183.9772595
