"ID"	"Pexp"	"PS"	"C"	"Sexp"	"Sstat"	"baseMean"	"baseMeanA_Pexp"	"baseMeanB_PS"	"foldChange"	"log2FoldChange"	"pval"	"padj"
TK1311	88384.33333	253421.5	123237.2857	144863.5833	3241.166667	113244.3627	109103.8258	117384.8996	1.075900856	0.10554514	0.988141808	1
TK1312	86.5	223.3333333	566.75	90.25	4	104.7271977	106.1609457	103.2934497	0.972989163	-0.039504358	0.958368693	1
TK1313	99.11111111	336.6666667	2736.369048	196.65	28.73333333	139.1533517	122.2085305	156.0981728	1.277309957	0.353108658	0.890738196	1
TK1314	64.5	366.9242424	961.95	440.8333333	7	124.4988235	79.00349445	169.9941526	2.151729538	1.10549675	0.597478596	1
TK1315	27.33333333	76.03333333	414.2	50.33333333	4	34.266374	33.32959922	35.20314877	1.056212784	0.078900508	1	1
TK1316	71	283.7575758	736.7337662	313.3111111	70.33333333	109.5965551	87.64450166	131.5486086	1.500933956	0.585860497	0.797669367	1
TK1317	22.5	41.25	140.7083333	33.33333333	4	23.07431179	27.15745122	18.99117236	0.699298775	-0.516019117	0.792903842	1
TK1318	18	63.83333333	145.5833333	24.64285714	0.333333333	25.93224484	22.21973281	29.64475686	1.334163516	0.415935495	0.888676813	1
TK1319	85.5	416.25	896	273.5	16.33333333	149.4259326	106.1609457	192.6909196	1.815082923	0.86003546	0.687769394	1
TK1320	234.5	566.7	6943.4	455	13	275.7452722	288.8565266	262.6340178	0.909219608	-0.137299298	0.91433217	1
TK1321	72.5	173.8333333	2339	94.11111111	9.5	84.73780698	88.87893126	80.59668271	0.906814265	-0.141121009	0.918444534	1
TK1322	98.5	433.5	3729.5	227.5	11	161.0013042	120.9741009	201.0285075	1.661748308	0.732701885	0.736780339	1
TK1323	148.5	357.6428571	1511.383333	271.5	13.13333333	174.2604698	182.6955809	165.8253587	0.907659385	-0.139777092	0.914810712	1
TK1324	88.83333333	972.1666667	1994.2	474.5	8.5	280.0469896	109.8642345	450.2297448	4.098055632	2.034939569	0.309104987	1
TK1325	24.75	220.6880952	7183.285714	440.75	14.5	66.61389553	30.86074002	102.367051	3.317064042	1.729906866	0.403051178	1
TK1326	19.5	183.2261905	2748.266667	307	3	54.72703433	24.68859202	84.76547665	3.433386424	1.77963224	0.393275814	1
TK1327	72.5	213	320.1761905	116.8333333	6	93.77019384	88.87893126	98.66145642	1.110065738	0.150645115	0.976281846	1
TK1328	291	573.2857143	1623.5	419.5	8	312.3161138	359.2190138	265.4132138	0.738861818	-0.436623517	0.794175096	1
TK1329	121.5	276.8333333	1688.166667	138.625	18	139.4533123	150.6004113	128.3062133	0.851964561	-0.231134675	0.878800845	1
TK1330	274.5	484.2	746.8333333	345.7	12.5	281.2110922	338.2337106	224.1884738	0.662821199	-0.593308349	0.733978094	1
TK1331	18062.5	22311.625	18226.25	19211.5	1210	16315.5854	22296.26745	10334.90336	0.463526166	-1.109277315	0.547216428	1
TK1332	101.6435897	225.0325758	2103.911905	152.7088235	6.45	115.0658338	125.9118193	104.2198483	0.827720931	-0.272783654	0.863142681	1
TK1333	43.5	257.25	129.0769231	116.625	1	86.6785646	54.31490243	119.0422268	2.191704697	1.132053427	0.592309126	1
TK1334	98	271.1666667	438.5333333	209.6666667	6	123.2505591	120.9741009	125.5270173	1.037635464	0.053299694	1	1
TK1335	189.6666667	510.8333333	1339.5	368	13	235.6182399	234.5416241	236.6948556	1.009180594	0.013184369	1	1
TK1336	15.5	53.33333333	309.4166667	34.03333333	1	22.15021894	19.75087361	24.54956427	1.242960932	0.313780951	0.932909326	1
TK1337	5.142857143	23.82142857	124.8333333	20.14285714	2.333333333	8.644465913	6.172148004	11.11678382	1.801120747	0.848894903	0.784263823	1
TK1338	43	69.5	133	42.5	1	42.75221282	53.08047283	32.42395282	0.610845215	-0.711121241	0.705645758	1
TK1339	42.5	65.5	69.41666667	40	1	41.20859937	51.84604323	30.57115551	0.589652625	-0.762062807	0.687884886	1
TK1340	2.833333333	8.5	228.8333333	16.33333333	0	3.704441705	3.703288802	3.705594607	1.000622637	0.000897996	1	1
TK1341	104.5	512	1050.119048	962.5	9	182.7693667	128.3806785	237.1580549	1.84730333	0.885420779	0.676779083	1
TK1342	72	162	140.0333333	113.3333333	6	81.95861103	88.87893126	75.0382908	0.84427535	-0.244214502	0.877206136	1
TK1343	105	161.8333333	1338.7	84	6	102.3266994	129.6151081	75.0382908	0.578931669	-0.788535018	0.666240315	1
TK1344	164.5	426	982	305.3333333	33	199.8846837	202.4464545	197.3229128	0.974691868	-0.036981888	0.956344823	1
TK1345	127.6666667	237.5	154.5	174	8	134.1242142	158.0069889	110.2414396	0.697699768	-0.51932174	0.765369408	1
TK1346	8.166666667	24.66666667	26	18.5	0	10.72770998	9.875436806	11.57998315	1.172604653	0.229716686	0.995182644	1
TK1347	17.33333333	19.33333333	9	3.5	0	14.8930452	20.98530321	8.800787193	0.419378605	-1.253674831	0.558158372	1
TK1348	7.166666667	9.75	7	6	0	6.636500232	8.641007205	4.631993259	0.536047841	-0.89956633	0.7317285	1
TK1349	0	3.25	10.5	0.125	0	0.694798989	0	1.389597978	Inf	Inf	0.9049542	1
TK1350	0	2.5	9.5	0.125	1	0.463199326	0	0.926398652	Inf	Inf	1	1
TK1351	19.2	71	28	48.83333333	4.6	28.17065728	23.45416241	32.88715214	1.402188301	0.487680103	0.857896776	1
TK1352	3	13.58333333	11.94444444	5.5	2	5.094039683	3.703288802	6.484790563	1.751089615	0.808252918	0.854774604	1
TK1353	109.5	203.5	773.5	198.5	4	115.1399593	135.7872561	94.49266249	0.695887561	-0.523073875	0.76478257	1
TK1354	32	56.25	131	64.75	4	32.72045474	39.50174722	25.93916225	0.656658606	-0.606784581	0.749406177	1
TK1355	3	2	8.5	3	0	2.314843727	3.703288802	0.926398652	0.250155659	-1.999102004	0.591097653	1
TK1356	3.333333333	6.333333333	20.5	15	1.25	3.241242379	3.703288802	2.779195956	0.750466978	-0.414139503	0.980531091	1
TK1357	7.75	22.06904762	51.01785714	35.33333333	1.083333333	10.03291099	9.875436806	10.19038517	1.031892095	0.045292115	1	1
TK1358	0	0.783333333	6.642857143	0.5	0	0.231599663	0	0.463199326	Inf	Inf	1	1
TK1359	0	4.5	1.333333333	3.666666667	0.166666667	0.926398652	0	1.852797304	Inf	Inf	0.775618355	1
TK1360	3.642857143	10.61666667	21.29166667	17.25	0	5.016455494	4.937718403	5.095192585	1.031892095	0.045292115	1	1
TK1361	34.84285714	66.13849206	113.2710678	70.32900433	0.5	36.88809577	43.20503603	30.57115551	0.707583151	-0.499028401	0.788091132	1
TK1362	32.83333333	42.7	260	34.92857143	1	30.32687392	40.73617683	19.91757102	0.488940607	-1.032268868	0.599295228	1
TK1363	4.75	8.85	2.05	6	0	5.170470969	6.172148004	4.168793933	0.67542028	-0.566142597	0.871499933	1
TK1364	1.25	2.183333333	7.416666667	3	0	1.080414126	1.234429601	0.926398652	0.750466978	-0.414139503	1	1
TK1365	0	2	1.5	1.5	0	0.463199326	0	0.926398652	Inf	Inf	1	1
TK1366	1	0.142857143	3	0.5	0	0.6172148	1.234429601	0	0	-Inf	0.741311166	1
TK1367	0	3.583333333	4.916666667	0.333333333	0	0.926398652	0	1.852797304	Inf	Inf	0.787597104	1
TK1368	0	0	2	0.666666667	0	0	0	0	NA	NA	NA	NA
TK1369	2	1.75	2.25	0	0	1.697628927	2.468859202	0.926398652	0.375233489	-1.414139503	0.817122758	1
TK1370	0	0	4	0	1	0	0	0	NA	NA	NA	NA
TK1371	1	1.25	2.333333333	0	0	0.848814463	1.234429601	0.463199326	0.375233489	-1.414139503	1	1
TK1372	98	285	328.5	229	10.5	126.4929544	120.9741009	132.0118079	1.091240248	0.125968762	0.984657352	1
TK1373	9	16	91	6	0	9.260527811	11.10986641	7.411189215	0.667081758	-0.584064505	0.811710896	1
TK1374	62.5	51.5	65	14	4	50.3105001	76.53463525	24.08636495	0.314711958	-1.667896096	0.397560338	1
TK1375	22.58333333	39.75	109.5833333	29.83333333	2	23.45992693	28.39188082	18.52797304	0.652579981	-0.615773364	0.755077379	1
TK1376	1374.5	2004	3000.533333	2868.5	113	1312.17886	1696.106271	928.2514492	0.547283779	-0.869638999	0.62996552	1
TK1377	233.3333333	254	5500.666667	223.3666667	12.5	202.6373629	287.622097	117.6526288	0.409052816	-1.289640961	0.493371341	1
TK1378	1061.454167	3957.682857	3727.060317	3655.519841	88.2547619	1571.536369	1309.729806	1833.342932	1.399787134	0.485207453	0.831612342	1
TKt46	59.45416667	98.14285714	168.9436508	48.37698413	34.7547619	59.11244019	72.83134645	45.39353394	0.623269185	-0.682072709	0.710680794	1
TK1379	232.7857143	177.1428571	1796.416667	173.0833333	9	184.8041888	287.622097	81.98628069	0.285048616	-1.810720098	0.348762326	1
TK1380	344.1428571	235.9166667	950.45	184.1666667	17.5	266.9794118	424.6437827	109.3150409	0.257427626	-1.957761209	0.312554935	1
TK1381	1406.583333	2508.533333	1439.35	1609	53	1449.504779	1736.842448	1162.167109	0.669126385	-0.579649361	0.73689916	1
TK1382	429.5	1411.916667	655.75	836.5	68	592.4210883	530.8047283	654.0374482	1.232162061	0.30119202	0.908198113	1
TK1383	333.5	512.75	1038.083333	602.5	10	324.9603704	412.2994867	237.6212542	0.576331676	-0.79502878	0.658647567	1
TK1384	253	366.5	611.5	362.5	15	240.9208211	312.310689	169.5309533	0.542827893	-0.88143324	0.628578987	1
TK1385	24.5	139	140.5	36.83333333	1	47.00550836	29.62631042	64.38470631	2.17322729	1.119839069	0.607321451	1
TK1386	113.2	646.7	304.3333333	153.9583333	17.5	219.5902544	139.4905449	299.6899639	2.148460773	1.103303436	0.594723566	1
TK1387	124.5	351.25	602	208.8333333	8	157.826117	153.0692705	162.5829634	1.06215286	0.086991407	0.999713473	1
TK1388	19	23.89285714	331	13	0	17.28547312	23.45416241	11.11678382	0.473979144	-1.077104516	0.602524723	1
TK1389	30	79.16666667	290.25	47	1	36.81281739	37.03288802	36.59274675	0.988114854	-0.017249351	0.978939333	1
TK1390	27	77.75	149.4505051	81.84090909	43	34.72957332	33.32959922	36.12954742	1.084007857	0.116375213	1	1
TK1391	36.5	83	1690.25	87.75	1	41.44250484	44.43946563	38.44554405	0.865121655	-0.209025073	0.899467554	1
TK1392	28	77.58333333	551.4166667	64.5	1.333333333	35.34678812	34.56402882	36.12954742	1.045293291	0.063907794	1	1
TK1393	66.66666667	162.0833333	800.3333333	107.6666667	10.91666667	78.87253703	82.70678325	75.0382908	0.907280973	-0.140378691	0.919369935	1
TK1394	312	572	286.5	359.5	21	325.0460249	385.1420354	264.9500144	0.687928063	-0.539670385	0.754108094	1
TK1395	552	1375.583333	582.5	581.8333333	84.5	659.3837061	681.4051396	637.3622725	0.935364639	-0.096399205	0.929584091	1
TK1396	93.33333333	194.2261905	986.8373016	176.125	36.5	102.3313111	114.8019529	89.86066923	0.782745127	-0.353385472	0.831786432	1
TK1397	74.33333333	531.8333333	1547.25	372.3095238	6	168.8849159	91.34779046	246.4220414	2.697624542	1.431689567	0.483182391	1
TK1398	28.83333333	110.7777778	259.5333333	73	7	43.6067918	35.79845842	51.41512518	1.436238527	0.522295368	0.83441771	1
TK1399	18	49.5	457.5333333	103.5	4.2	22.68984956	22.21973281	23.1599663	1.042315247	0.059791685	1	1
TK1400	29.33333333	103.7777778	299.5102564	87.91025641	3.333333333	41.98559416	35.79845842	48.1727299	1.345664926	0.42831922	0.872626998	1
TK1401	26.69444444	55.16666667	233.7428571	34.5	6	29.40278107	33.32959922	25.47596293	0.764364514	-0.387667292	0.835729215	1
TK1402	63.5	224.5	312.1666667	131	27	91.38007173	79.00349445	103.756649	1.313317211	0.393215419	0.877156814	1
TK1403	1592	2716.083333	2537.166667	1999.25	28	1611.630647	1965.211924	1258.049369	0.640159646	-0.64349636	0.712649181	1
TK1404	161	260.3333333	720.3333333	352.3333333	9	159.5874952	198.7431657	120.4318247	0.605967125	-0.722688568	0.687621976	1
TK1405	331.3333333	295.8611111	2507.2	336.3333333	18.5	272.8515992	408.5961979	137.1070005	0.335556232	-1.575373544	0.408853207	1
TK1406	296	800.325	635.6761905	296.5833333	9.333333333	367.9753113	365.3911618	370.5594607	1.014144565	0.020263321	1	1
TK1407	272.5	317.5	926	413	4.5	241.5311185	335.7648514	147.2973856	0.438692094	-1.188719389	0.524767864	1
TK1408	61.16666667	178.7357143	1266.658333	102	10	79.1064425	75.30020565	82.91267934	1.101094992	0.138938936	0.982245412	1
TK1409	52	83.25	1085.95	65.5	2.5	51.31794165	64.19033924	38.44554405	0.598930377	-0.73953979	0.691491046	1
TK1410	436	588.1666667	2968.366667	449.75	33.5	405.2862548	538.2113059	272.3612037	0.506048834	-0.982651483	0.5918452	1
TK1411	12127.5	36142.41667	28287.45	32337.5	672	15856.05612	14971.1622	16740.95004	1.118213123	0.161195181	0.965093325	1
TK1412	147.2	340.6214286	1039.316667	283	12.16666667	169.7060607	181.4611513	157.9509701	0.87043959	-0.200183919	0.89040579	1
TK1413	2076.5	2637.333333	23118	3328.533333	50.5	1892.066237	2562.675851	1221.456622	0.47663329	-1.069048376	0.560959655	1
TK1414	42	93	385.2	41.5	1	47.46179027	51.84604323	43.07753731	0.830874154	-0.267298115	0.874233255	1
TKt19	727.7285714	2257.716667	922.45	1919.209524	46.98333333	972.2844137	898.6647494	1045.904078	1.163842332	0.218895627	0.941810267	1
TK1415	83.5	474.75	3482.083333	302.25	14	161.8558831	103.6920865	220.0196798	2.121856039	1.085326777	0.602716784	1
TK1416	6661.318056	28427	4488.709524	16252.25	151.5	10694.9514	8222.535571	13167.36724	1.601375528	0.679311664	0.752494878	1
TK1417	7134.0625	69953.25	138013.375	45567.41667	3444.5	20604.30161	8806.420772	32402.18245	3.679381588	1.879463306	0.343765989	1
TK1418	419.5	1185.333333	11302.25	749.3333333	24	533.6758168	518.4604323	548.8912012	1.058694487	0.082286323	0.998917958	1
TK1419	69.5	155.5	4942.588889	121.75	3	79.33458345	86.41007205	72.25909485	0.836234632	-0.258020301	0.871789988	1
TK1420	28.5	83	943	45.5	7	36.50478644	34.56402882	38.44554405	1.112299271	0.153545006	0.985363708	1
TK1421	891.5	1180.892857	4328.244538	649.6421569	39	824.0748039	1101.111204	547.0384039	0.496805774	-1.009246154	0.581736451	1
TK1422	276	492.1666667	1247.066667	336.125	12.5	284.2983191	340.7025698	227.8940684	0.66889448	-0.580149455	0.738939668	1
TK1423	149	204.5	643.5	215	11	139.2113365	183.9300105	94.49266249	0.513742495	-0.960882682	0.603208329	1
TK1424	118.5	209.1666667	938.25	168	7	121.235676	145.6626929	96.80865912	0.664608468	-0.589423421	0.739059091	1
TK1425	472.5	607.1428571	344.3928571	592.1428571	17.5	431.9063812	582.6507716	281.1619908	0.482556627	-1.051229846	0.568475771	1
TKt20	483.5333333	1501.166667	437.5666667	817.5	75.66666667	646.3630575	597.4639268	695.2621882	1.163688981	0.218705521	0.942241739	1
TKt21	4904.916667	5656.833333	1012.462302	4498.029762	54.08333333	4337.597889	6054.877192	2620.318587	0.432761641	-1.208355469	0.515219886	1
TKt22	91.49166667	174.0357143	345.0539683	133.2539683	59.7	96.46488819	112.3330937	80.59668271	0.717479418	-0.478990648	0.782936835	1
TK1426	72.5	189.0269231	2449.083333	145	5	88.21180193	88.87893126	87.5446726	0.984987908	-0.021822081	0.966806881	1
TK1427	153.75	672.75	2048.25	384	22	250.9176524	190.1021585	311.7331464	1.639819078	0.713536651	0.742407388	1
TK1428	82.2	239.1742424	1597.333333	177.25	8.5	105.9639331	101.2232273	110.7046389	1.09366834	0.1291753	0.984259063	1
TK1429	126.6666667	414.8333333	1382.583333	260.2	11	174.5001398	156.7725593	192.2277203	1.226156676	0.294143336	0.913982668	1
TK1430	106	195.75	1167.95	179	8.166666667	110.8183028	130.8495377	90.78706788	0.693827961	-0.527350114	0.763338387	1
TK1431	20905.66667	12365.91667	39704.775	25550.34091	1514	15767.45405	25806.98523	5727.922865	0.221952422	-2.171677646	0.263413321	1
TK1432	296.5	293	207.9166667	221.625	4.833333333	250.5542822	365.3911618	135.7174025	0.371430447	-1.428836015	0.451023325	1
TK1433	69.5	50	107	70.5	1.5	54.78501918	86.41007205	23.1599663	0.268023921	-1.89956633	0.337863304	1
TK1434	27.5	38.91666667	168.9	31.75	0	26.31440127	34.56402882	18.06477371	0.522646645	-0.936092206	0.636431955	1
TK1435	61	36.5	64.05952381	51.6	2	45.98769069	75.30020565	16.67517573	0.221449272	-2.174951839	0.279751489	1
TK1436	120.4761905	210.6968254	176.2690476	167.25	5	122.9333049	148.1315521	97.73505777	0.659785551	-0.59993091	0.735121382	1
TK1437	80	210	174.0833333	214	6	98.01311325	98.75436806	97.27185845	0.984987908	-0.021822081	0.966043436	1
TK1438	75.83333333	98.10876623	553.4575758	60.26111111	5.5	69.6050918	93.81664966	45.39353394	0.483853709	-1.047357173	0.579449443	1
TK1439	36	37	374.6920635	48.95396825	1	30.78892034	44.43946563	17.13837506	0.385656641	-1.374611139	0.489328334	1
TK1440	39.5	70	344	67	1.833333333	40.90056842	49.37718403	32.42395282	0.656658606	-0.606784581	0.744832996	1
TK1441	73.5	139.45	347.3333333	110.5	1	77.86624838	91.34779046	64.38470631	0.704830472	-0.504651796	0.775142629	1
TK1442	29	100.1666667	107	45.66666667	7.5	41.05919551	35.79845842	46.31993259	1.293908583	0.371735691	0.895724542	1
TK1443	5	17.03333333	40.82692308	13.16666667	0	7.023268272	6.172148004	7.874388541	1.275793862	0.351395243	0.978566312	1
TK1444	4.2	1.5	32.21230159	4.333333333	0	2.932058527	4.937718403	0.926398652	0.187616744	-2.414139503	0.444166611	1
TK1445	41.41666667	68.56666667	54.68333333	62.5	2.083333333	41.28618356	50.61161363	31.96075349	0.631490506	-0.663167051	0.723957997	1
TK1446	3.271428571	7.75	21.47619048	9.2	1	3.704441705	3.703288802	3.705594607	1.000622637	0.000897996	1	1
TK1447	4.271428571	18.77777778	78	8.75	15	6.869252798	4.937718403	8.800787193	1.782359072	0.83378801	0.80962084	1
TK1448	2.75	8.083333333	26.95	7	0	3.704441705	3.703288802	3.705594607	1.000622637	0.000897996	1	1
TK1449	2.333333333	17.04027778	46.875	14	0	5.171623871	2.468859202	7.874388541	3.189484656	1.673323338	0.603866888	1
TK1450	37.625	102.5	760.8666667	68	2	47.07732804	46.90832483	47.24633125	1.007205681	0.010358325	1	1
TK1451	137.25	233.4166667	526.25	87	1	138.5211491	169.1168553	107.9254429	0.638170824	-0.647985442	0.716307234	1
TK1452	128	164.9611111	259.8333333	127.4896825	15.33333333	117.2174388	158.0069889	76.42788878	0.483699419	-1.047817289	0.57468081	1
TK1453	26.25	104.125	405.6666667	54.5	13	40.13394976	32.09516962	48.1727299	1.500933956	0.585860497	0.810631777	1
TK1454	157.5	1039.25	5758.583333	729.5	25	338.1519883	195.0398769	481.2640996	2.467516424	1.303059687	0.522384884	1
TK1455	32.7	159.2	356.75	109.95	7	57.19243482	40.73617683	73.64869282	1.807943174	0.854349333	0.700294316	1
TK1456	96	199.3666667	1644.97549	151	7.5	105.3409538	118.5052417	92.17666586	0.777827753	-0.362477383	0.828009342	1
TK1457	19	71	493.2833333	24.625	1	28.17065728	23.45416241	32.88715214	1.402188301	0.487680103	0.857625255	1
TK1458	109.8333333	675.1666667	1503.233333	333.5	13	224.2234005	135.7872561	312.659545	2.302569137	1.203244475	0.558778289	1
TK1459	18.94444444	74.43333333	232	46.11111111	63.75	28.86545627	23.45416241	34.27675012	1.461435694	0.547386349	0.832939314	1
TK1460	534.3333333	1106.417929	7432.143723	614.5	35.5	585.7419307	659.1854068	512.2984545	0.777168986	-0.363699765	0.82177466	1
TK1461	100.3333333	301.5452381	943.1246032	228.1	11	131.6645783	123.4429601	139.8861964	1.133205137	0.180409046	0.96205768	1
TK1462	66.5	246.5	252	167	19	97.70969392	81.47235365	113.9470342	1.39859755	0.483980883	0.839799387	1
TK1463	237.5	867.0833333	425.7053571	380.25	598	347.6940303	293.794245	401.5938156	1.366921995	0.450930917	0.847374211	1
TK1464	7.5	13.0625	23.75	11	0	7.948514022	9.875436806	6.021591237	0.60975442	-0.713699785	0.777713136	1
TK1465	136.5833333	1024	1220.35119	1538.5	27.2	321.7164825	169.1168553	474.3161098	2.80466491	1.487828414	0.461746097	1
TK1466	13	45.03333333	158.6742424	26.64285714	3	18.44577724	16.04758481	20.84396967	1.298885154	0.377273875	0.914112991	1
TK1467	23.2	75.375	442.025	55.25	11	31.56591513	28.39188082	34.73994945	1.223587464	0.291117231	0.932833351	1
TK1468	83	301.4333333	2349.519048	174.1666667	8	120.940327	102.4576569	139.4229971	1.360786508	0.444440742	0.854239532	1
TK1469	187	857.3333333	3827.516667	398.125	16.33333333	313.9000788	230.8383353	396.9618223	1.719652941	0.782117431	0.714624401	1
TK1470	87.44444444	150	873.2928571	111	6	88.43763708	107.3953753	69.47989889	0.646954291	-0.628264309	0.726705317	1
TK1471	40	84.25	598.5833333	119	1	44.1429637	49.37718403	38.90874338	0.787990327	-0.343750175	0.844921592	1
TK1472	47.89583333	68.5	230.5666667	60.5	2.5	45.3750875	59.25262084	31.49755416	0.531580776	-0.911639163	0.632327374	1
TK1473	47.5625	38.5	454.8333333	19.83333333	2	38.42709761	59.25262084	17.60157439	0.297059845	-1.751174491	0.379709326	1
TK1474	13.5	41.26709957	293.059197	26.5	21	18.13659339	17.28201441	18.99117236	1.098898075	0.136057579	1	1
TK1475	14	11.5	109.6	11	0.5	11.42020316	17.28201441	5.558391911	0.321628705	-1.636531925	0.457017461	1
TK1476	677.25	956	894.1666667	1398.5	38	639.2636977	835.7088397	442.8185556	0.52987181	-0.916284719	0.614169055	1
TK1477	28.5	45.5	208.8333333	34.25	2	27.93559891	34.56402882	21.30716899	0.616455018	-0.697932469	0.719449542	1
TK1478	39.625	74.07738095	342	74.16666667	4	41.82696708	49.37718403	34.27675012	0.694181955	-0.526614233	0.774799397	1
